name,link,price,review_count,review_percentage,game_tags,Review_Category
Angel at Dusk,https://store.steampowered.com/app/1405500/Angel_at_Dusk/?snr=1_7_7_230_150_143,7.99,809,96,"['Action', 'Bullet Hell', 'Shooter', '2D', 'Psychedelic', 'Pixel Graphics', 'Hand-drawn', 'Top-Down', ""1990's"", 'Aliens', 'Dark', 'Dystopian', 'Noir', 'Horror', 'Post-apocalyptic', 'Destruction', 'Psychological Horror', 'Multiple Endings', ""Shoot 'Em Up"", 'Story Rich']",500-1000
TrackDayR,https://store.steampowered.com/app/1511630/TrackDayR/?snr=1_7_7_230_150_144,24.99,575,82,"['Motocross', 'Bikes', 'Racing', 'Simulation', 'Motorbike', 'ATV', 'Sports', 'Driving', 'Realistic', 'PvP', '3D', 'Early Access', 'Indie', 'Singleplayer', 'Massively Multiplayer', 'Multiplayer', 'Automobile Sim', 'Runner', 'Offroad', 'First-Person']",500-1000
CHAOS;HEAD NOAH,https://store.steampowered.com/app/1961950/CHAOSHEAD_NOAH/?snr=1_7_7_230_150_144,12.49,725,97,"['Visual Novel', 'Gore', 'Story Rich', 'Anime', 'Adventure', 'Mystery', 'Psychological Horror', 'Singleplayer', 'Violent', 'Horror', 'Great Soundtrack', 'Sci-fi', 'Sexual Content']",500-1000
UndercoverAgent,https://store.steampowered.com/app/1648590/UndercoverAgent/?snr=1_7_7_230_150_144,1.9,869,82,"['Nudity', 'Sexual Content', 'JRPG', 'Adventure', 'RPG', 'Turn-Based Tactics', 'Drama', '2D', 'Colorful', 'Hentai', 'Third Person', 'Indie', 'Turn-Based Combat', 'Singleplayer', 'Mature', 'Anime', 'FPS', 'Female Protagonist', 'Card Battler', 'NSFW']",500-1000
hackmud,https://store.steampowered.com/app/469920/hackmud/?snr=1_7_7_230_150_145,19.99,684,88,"['Hacking', 'Programming', 'Massively Multiplayer', 'Simulation', 'Indie', 'Cyberpunk', 'Puzzle', 'Text-Based', 'Memes', 'RPG']",500-1000
BBQ Simulator: The Squad,https://store.steampowered.com/app/1755350/BBQ_Simulator_The_Squad/?snr=1_7_7_230_150_145,1.99,788,84,"['Simulation', 'Life Sim', 'Funny', 'Cooking', 'Multiplayer', 'Casual', 'Resource Management', '3D', 'Physics', 'Sandbox', 'Realistic', 'Online Co-Op', 'First-Person', 'Comedy', 'Exploration', 'Character Customization', 'Family Friendly', 'Memes', 'Controller', 'Singleplayer']",500-1000
STORY OF SEASONS: A Wonderful Life,https://store.steampowered.com/app/2111170/STORY_OF_SEASONS_A_Wonderful_Life/?snr=1_7_7_230_150_146,39.99,881,77,"['Casual', 'RPG', 'Simulation', 'Farming', 'Life Sim', 'Agriculture', 'Wholesome', 'Cozy', 'Family Friendly', 'Nature', 'Cute', 'Relaxing', 'Romance', 'Character Customization', 'Singleplayer', '3D', 'Farming Sim', 'Cats', 'Dog', 'Horses']",500-1000
Help Will Come Tomorrow,https://store.steampowered.com/app/1119600/Help_Will_Come_Tomorrow/?snr=1_7_7_230_150_146,10.49,672,80,"['Survival', 'Adventure', 'Simulation', 'Resource Management', 'Strategy', 'Story Rich', 'Historical', 'Atmospheric', '2D', 'Narration', 'Choices Matter', 'Political', 'Unforgiving', 'Exploration', 'Roguelike', 'Management', 'Turn-Based Strategy', 'Roguelite', 'Immersive Sim', 'Open World Survival Craft']",500-1000
Kingspray Graffiti VR,https://store.steampowered.com/app/471660/Kingspray_Graffiti_VR/?snr=1_7_7_230_150_146,14.99,844,83,"['Simulation', 'VR', 'Multiplayer', 'First-Person', 'Design & Illustration', 'Casual']",500-1000
Grimlord,https://store.steampowered.com/app/1910860/Grimlord/?snr=1_7_7_230_150_146,29.99,570,84,"['Early Access', 'VR', 'Souls-like', 'Action RPG', 'Swordplay', 'RPG', 'Dark Fantasy', 'Dungeon Crawler', 'Physics', 'Story Rich', 'Hack and Slash', 'Medieval', 'Realistic', 'Action-Adventure', 'Magic', 'Adventure', 'Immersive Sim', 'Exploration', 'Gothic', 'Archery']",500-1000
Cute Honey: Bunny Girl,https://store.steampowered.com/app/1740000/Cute_Honey_Bunny_Girl/?snr=1_7_7_230_150_147,2.99,772,70,"['Strategy', 'Action', 'Adventure', 'Casual', 'Sexual Content', 'Action-Adventure', 'Tower Defense', 'Turn-Based Strategy', 'Dating Sim', 'Puzzle', '3D Platformer', 'Puzzle Platformer', '3D', 'Cute', 'Drama', 'Nudity', 'Relaxing', 'Education', 'Hentai', 'Magic']",500-1000
Highrise City,https://store.steampowered.com/app/1489970/Highrise_City/?snr=1_7_7_230_150_147,10.99,985,66,"['Simulation', 'Strategy', 'City Builder', 'Colony Sim', 'Sandbox', 'Immersive Sim', '3D', 'Cinematic', 'Colorful', 'Building', 'Diplomacy', 'Economy', 'Family Friendly', 'Management', 'Modern', 'Relaxing', 'Moddable', 'Open World', 'Resource Management', 'Singleplayer']",500-1000
Neptunia x SENRAN KAGURA: Ninja Wars,https://store.steampowered.com/app/1836860/Neptunia_x_SENRAN_KAGURA_Ninja_Wars/?snr=1_7_7_230_150_148,22.99,841,83,"['Action', 'RPG', 'Anime', 'Sexual Content', 'Female Protagonist', 'JRPG', 'Action RPG', '3D', 'Cute', 'Hack and Slash', 'Third Person', 'Comedy', 'Ninja', 'Nudity', 'Combat', 'Funny', 'Singleplayer', 'Linear', 'Hentai', 'NSFW']",500-1000
Evil Nun: The Broken Mask,https://store.steampowered.com/app/1460220/Evil_Nun_The_Broken_Mask/?snr=1_7_7_230_150_148,10.49,755,95,"['Horror', 'Survival Horror', 'Stealth', 'Violent', 'Artificial Intelligence', 'Atmospheric', 'First-Person', 'Psychological Horror', 'Villain Protagonist', 'Adventure', 'Multiple Endings', 'Mystery', 'Dark', 'Immersive Sim', 'Singleplayer', 'Thriller', 'Realistic', 'Physics', 'Action', 'Early Access']",500-1000
Cattails: Wildwood Story,https://store.steampowered.com/app/1882500/Cattails_Wildwood_Story/?snr=1_7_7_230_150_148,19.99,866,93,"['Life Sim', 'Cats', 'Wholesome', 'Farming Sim', 'RPG', 'Simulation', 'Pixel Graphics', 'Colony Sim', 'Romance', 'Character Customization', 'Cute', 'Colorful', 'Building', 'Nature', 'Mining', 'City Builder', 'Base Building', 'Relaxing', 'Immersive Sim', 'Cozy']",500-1000
Crimson Snow (2023),https://store.steampowered.com/app/2067790/Crimson_Snow_2023/?snr=1_7_7_230_150_149,6.99,965,100,"['Horror', 'Exploration', 'Walking Simulator', 'First-Person', 'Psychological Horror', 'Conversation', 'Multiple Endings', 'Cinematic', 'Choices Matter', 'Story Rich', 'Puzzle', 'Action', 'Narration', 'Realistic', 'Stealth', 'Thriller', 'Atmospheric', 'Drama', 'Mystery', 'Adventure']",500-1000
Buggos,https://store.steampowered.com/app/789660/Buggos/?snr=1_7_7_230_150_149,10.49,631,87,"['Wargame', 'City Builder', 'Colony Sim', 'Auto Battler', 'Building', 'Survival', 'War', 'Space', 'Economy', 'Management', 'Automation', 'Base Building', 'RTS', 'Roguelike', 'Villain Protagonist', 'Strategy', '2D', 'Horror', 'Psychological Horror', 'Simulation']",500-1000
Escape the Ayuwoki,https://store.steampowered.com/app/1177660/Escape_the_Ayuwoki/?snr=1_7_7_230_150_149,11.28,823,72,"['Survival Horror', 'Psychological Horror', 'Horror', 'First-Person', 'Violent', 'Gore', 'Atmospheric', 'Singleplayer', 'Mystery', 'Assassin', 'Story Rich', 'Indie', 'Action', 'Adventure', 'Dark', 'Strategy', 'Action-Adventure', 'Exploration', '3D', 'Cinematic']",500-1000
METAL SLUG 2,https://store.steampowered.com/app/366260/METAL_SLUG_2/?snr=1_7_7_230_150_149,3.99,698,89,"['Action', 'Arcade', '2D', 'Side Scroller', 'Retro', ""Shoot 'Em Up"", 'Classic', 'Multiplayer', 'Local Co-Op', 'Shooter', 'Co-op', 'Pixel Graphics', 'Local Multiplayer', 'Platformer']",500-1000
TransOcean: The Shipping Company,https://store.steampowered.com/app/289930/TransOcean_The_Shipping_Company/?snr=1_7_7_230_150_150,10.49,767,73,"['Simulation', 'Strategy', 'Management', 'Economy', 'Casual', 'Naval', 'Trading']",500-1000
Steven Universe: Unleash the Light,https://store.steampowered.com/app/1379560/Steven_Universe_Unleash_the_Light/?snr=1_7_7_230_150_150,24.99,652,96,"['RPG', 'Tactical RPG', 'Turn-Based Tactics', 'Party-Based RPG', 'Action-Adventure', '2.5D', '2D', '3D', 'Tutorial', 'Cute', 'Story Rich', 'Procedural Generation', 'Team-Based', 'Action', 'Turn-Based Combat', 'Cartoony', 'Colorful', 'Stylized', 'Family Friendly', 'Fantasy']",500-1000
Endless Monday: Dreams and Deadlines,https://store.steampowered.com/app/2262610/Endless_Monday_Dreams_and_Deadlines/?snr=1_7_7_230_150_150,5.79,963,95,"['Visual Novel', 'Choose Your Own Adventure', 'Interactive Fiction', 'Hand-drawn', 'Choices Matter', '2D', 'Multiple Endings', 'Anime', 'Adventure', 'Cute', 'Pixel Graphics', 'Funny', 'Comic Book', 'Comedy', 'Story Rich', 'Singleplayer', 'Short', 'Indie', 'Female Protagonist', 'Conversation']",500-1000
Werewolf: The Apocalypse - Earthblood,https://store.steampowered.com/app/679110/Werewolf_The_Apocalypse__Earthblood/?snr=1_7_7_230_150_151,14.99,694,65,"['Action', 'Adventure', 'Third Person', 'Singleplayer', 'Gore', 'Violent', ""Beat 'em up"", 'Stealth', 'Controller', 'Superhero', 'Hack and Slash', 'Dark', 'RPG', 'Action-Adventure', 'Fighting', 'Fantasy', 'Horror', 'Werewolves', 'Dark Fantasy', 'Action RPG']",500-1000
The Eternal Cylinder,https://store.steampowered.com/app/865680/The_Eternal_Cylinder/?snr=1_7_7_230_150_151,12.49,596,100,"['Story Rich', 'Open World', 'Exploration', 'Surreal', 'Narration', 'Survival', 'Family Friendly', 'Atmospheric', 'Puzzle Platformer', 'Colorful', 'Cute', 'Action-Adventure', 'Action', 'Third Person', 'Adventure', 'Puzzle', 'Platformer', 'Aliens', 'Singleplayer', 'Inventory Management']",500-1000
Zodiacats,https://store.steampowered.com/app/1817000/Zodiacats/?snr=1_7_7_230_150_151,1.2,785,92,"['Cats', 'Puzzle', 'Relaxing', 'Casual', 'Cute', 'Tabletop', 'Wholesome', 'Hand-drawn', 'Cartoony', 'Colorful', 'Stylized', 'Cozy', 'Solitaire', 'Family Friendly', 'Atmospheric', 'Indie', 'Mouse only', 'Minimalist', '2D', 'Singleplayer']",500-1000
Paquerette Down the Bunburrows,https://store.steampowered.com/app/1628610/Paquerette_Down_the_Bunburrows/?snr=1_7_7_230_150_151,6.59,726,95,"['Pixel Graphics', 'Logic', 'Singleplayer', 'Sokoban', 'Exploration', 'Open World', 'Puzzle', 'Creature Collector', 'Difficult', 'Female Protagonist', '2D', 'Cute', 'Top-Down', 'Relaxing', 'Nonlinear', 'Casual', 'Minimalist', 'Stylized', 'Indie', 'Family Friendly']",500-1000
Starblast,https://store.steampowered.com/app/673260/Starblast/?snr=1_7_7_230_150_152,9.99,853,73,"['Massively Multiplayer', 'Action', 'Space', 'Indie', 'Casual', 'Arcade', ""Shoot 'Em Up"", '2D', 'Shooter', 'Top-Down', 'Difficult']",500-1000
Contra Anniversary Collection,https://store.steampowered.com/app/1018020/Contra_Anniversary_Collection/?snr=1_7_7_230_150_153,10.49,810,90,"['Action', 'Side Scroller', 'Retro', '2D', 'Classic', 'Platformer', 'Shooter', 'Difficult', 'Arcade', 'Local Co-Op', 'Co-op', 'Singleplayer', 'Pixel Graphics', ""Shoot 'Em Up"", ""1990's"", '1980s']",500-1000
Assassin’s Creed® Chronicles: Russia,https://store.steampowered.com/app/359600/Assassins_Creed_Chronicles_Russia/?snr=1_7_7_230_150_153,7.99,997,58,"['Action', 'Adventure', 'Assassin', '2.5D', 'Stealth', 'Parkour', 'Platformer', 'Singleplayer', 'Historical', '2D', 'Open World']",500-1000
Caesar™ IV,https://store.steampowered.com/app/517810/Caesar_IV/?snr=1_7_7_230_150_153,9.99,650,71,"['Strategy', 'City Builder', 'Simulation', 'Rome', 'Historical', 'Singleplayer', 'Economy', 'Management']",500-1000
Pixel Cup Soccer - Ultimate Edition,https://store.steampowered.com/app/1620540/Pixel_Cup_Soccer__Ultimate_Edition/?snr=1_7_7_230_150_153,16.99,615,62,"['Football (Soccer)', 'Sports', 'Arcade', 'Pixel Graphics', 'PvP', 'eSports', 'Action', 'Local Multiplayer', 'Controller', 'Old School', 'Co-op', 'Retro', 'Multiplayer', 'Funny', 'Moddable', 'Simulation', 'Nostalgia', 'Competitive', 'Local Co-Op', 'Management']",500-1000
EARTH DEFENSE FORCE: WORLD BROTHERS,https://store.steampowered.com/app/1497950/EARTH_DEFENSE_FORCE_WORLD_BROTHERS/?snr=1_7_7_230_150_154,39.99,638,82,"['Action', 'Shooter', 'Third-Person Shooter', 'Voxel', '3D', 'Cute', 'Online Co-Op', 'Co-op', 'Sci-fi', 'Singleplayer', 'Multiplayer', 'Aliens']",500-1000
The Ranch of Rivershine,https://store.steampowered.com/app/1559600/The_Ranch_of_Rivershine/?snr=1_7_7_230_150_154,29.99,661,97,"['Simulation', 'Horses', 'Farming Sim', 'Life Sim', '3D', 'Colorful', 'Agriculture', 'Cute', 'Nature', 'Management', 'Stylized', 'Building', 'Early Access', 'Casual', 'RPG', 'Character Customization', 'Singleplayer', 'Base Building']",500-1000
River Town Factory,https://store.steampowered.com/app/2281410/River_Town_Factory/?snr=1_7_7_230_150_154,7.99,979,84,"['Automation', 'Base Building', 'Pixel Graphics', 'Open World', 'Simulation', 'Sandbox', 'Time Travel', 'Alternate History', '2D', 'Indie', 'Sci-fi', 'Story Rich', 'Resource Management', 'Singleplayer', 'Building', 'Early Access', 'Time Management', 'Crafting', 'City Builder', 'Survival']",500-1000
Creepy Tale 3: Ingrid Penance,https://store.steampowered.com/app/1761780/Creepy_Tale_3_Ingrid_Penance/?snr=1_7_7_230_150_155,5.79,502,92,"['Hand-drawn', 'Story Rich', '2D', 'Side Scroller', 'Puzzle', 'Supernatural', 'Atmospheric', 'Mystery', 'Point & Click', 'Dark', 'Singleplayer', 'Horror', 'Narration', 'Escape Room', 'Drama', 'Psychedelic', 'Dark Fantasy', 'Psychological Horror', 'Adventure', 'Indie']",500-1000
PAC-MAN WORLD Re-PAC,https://store.steampowered.com/app/1859470/PACMAN_WORLD_RePAC/?snr=1_7_7_230_150_155,19.99,867,86,"['3D Platformer', 'Family Friendly', ""1990's"", 'Cute', '3D', 'Action-Adventure', 'Arcade', 'Remake', 'Puzzle Platformer', 'Platformer', 'Cartoony', 'Retro', 'Adventure', 'Singleplayer', 'Action', 'Story Rich', 'Precision Platformer', 'Fantasy', 'Racing', 'Psychological Horror']",500-1000
Arcade Paradise,https://store.steampowered.com/app/1388870/Arcade_Paradise/?snr=1_7_7_230_150_155,10.49,859,93,"['Adventure', 'Arcade', 'Management', ""1990's"", 'Comedy', 'Retro', 'Action-Adventure', 'First-Person', '3D', 'Score Attack', 'Funny', 'Realistic', 'Simulation', 'Pixel Graphics', 'Old School', 'America', 'Resource Management', 'PvP', 'Local Co-Op', 'Multiplayer']",500-1000
Cats Hidden in Bali,https://store.steampowered.com/app/2356500/Cats_Hidden_in_Bali/?snr=1_7_7_230_150_155,0.89,907,100,"['Cats', 'Hidden Object', 'Wholesome', 'Puzzle', 'Cozy', 'Cute', 'Relaxing', 'Casual', 'Cartoony', 'Hand-drawn', 'Minimalist', 'Collectathon', 'Creature Collector', 'Exploration', 'Singleplayer', 'Point & Click', 'Indie', 'Time Attack', 'Controller', 'Score Attack']",500-1000
Silver Chains,https://store.steampowered.com/app/975470/Silver_Chains/?snr=1_7_7_230_150_156,12.49,639,36,"['Horror', 'Adventure', 'Indie', 'Psychological Horror', 'First-Person', 'Multiplayer', 'Survival', 'Exploration', 'Gore', 'Demons', 'Singleplayer', 'Puzzle', 'Mystery', 'Mature', 'Story Rich', 'Psychological', 'Atmospheric', 'Walking Simulator', 'Surreal', 'Narration']",500-1000
Dark Light,https://store.steampowered.com/app/1134520/Dark_Light/?snr=1_7_7_230_150_156,16.99,516,79,"['Action', 'Metroidvania', 'Adventure', 'Souls-like', 'Cyberpunk', 'Gore', 'Horror', 'Platformer', 'Sci-fi', 'Zombies', 'Atmospheric', 'Dark', 'Indie', 'Violent', 'Post-apocalyptic', '2D', 'Singleplayer', 'Difficult', 'Great Soundtrack', '2.5D']",500-1000
Dogfight 1942,https://store.steampowered.com/app/217790/Dogfight_1942/?snr=1_7_7_230_150_156,5.99,602,90,"['Simulation', 'Flight', 'World War II', 'Action', 'Local Co-Op', 'Local Multiplayer', 'Split Screen', 'Arcade', 'Shooter', 'Co-op', 'Singleplayer']",500-1000
SharpShooter3D,https://store.steampowered.com/app/2435900/SharpShooter3D/?snr=1_7_7_230_150_156,2.49,815,100,"['Action', 'FPS', 'Shooter', 'First-Person', '3D', ""1990's"", 'Dystopian', 'Crime', 'Dark', 'Old School', 'Retro', 'Political', 'Combat', 'Story Rich', 'Nonlinear', 'Female Protagonist', 'Violent', 'Gore', '6DOF', 'Singleplayer']",500-1000
Rule the Waves 3,https://store.steampowered.com/app/2008100/Rule_the_Waves_3/?snr=1_7_7_230_150_157,18.99,530,76,"['Wargame', 'Simulation', 'Naval', 'Military', 'Strategy', 'Naval Combat', 'Singleplayer', 'Alternate History', '2D', 'Cold War', 'Management', 'World War I', 'World War II', 'Turn-Based Strategy', 'Design & Illustration', 'Historical', 'Choose Your Own Adventure']",500-1000
Line War,https://store.steampowered.com/app/1309610/Line_War/?snr=1_7_7_230_150_157,19.99,661,89,"['RTS', 'Strategy', 'Action RTS', 'Real Time Tactics', 'Auto Battler', 'PvP', 'Multiplayer', 'Co-op', 'Singleplayer', 'Board Game', '4X', 'Grand Strategy', 'Wargame', 'Top-Down', 'Cold War', 'Submarine', 'War', 'Tanks', 'Base Building', '3D']",500-1000
Umurangi Generation,https://store.steampowered.com/app/1223500/Umurangi_Generation/?snr=1_7_7_230_150_158,13.78,926,75,"['Indie', 'Casual', 'Simulation', 'Photo Editing', 'Cyberpunk', 'Relaxing', 'First-Person', 'Atmospheric', 'Exploration', 'Experimental', 'Sci-fi', 'Great Soundtrack', 'Singleplayer', 'Psychedelic', 'Colorful', 'Retro', 'Design & Illustration', 'Post-apocalyptic', 'Surreal', 'Puzzle']",500-1000
Etrian Odyssey HD,https://store.steampowered.com/app/1868180/Etrian_Odyssey_HD/?snr=1_7_7_230_150_158,39.99,550,76,"['Dungeon Crawler', 'RPG', 'Adventure', 'Turn-Based Combat', '2D', '3D', 'Fantasy', 'Singleplayer', 'JRPG', 'Anime', 'First-Person', 'Cute', 'Grid-Based Movement', 'Party-Based RPG', 'Great Soundtrack', 'Funny']",500-1000
Scrutinized,https://store.steampowered.com/app/1384770/Scrutinized/?snr=1_7_7_230_150_158,5.79,992,90,"['Simulation', 'Horror', 'Detective', 'Survival', 'Hacking', '3D', 'Dark', 'Singleplayer', 'Indie', 'Perma Death', 'Difficult', 'Survival Horror', 'Female Protagonist', 'Psychological Horror']",500-1000
Marble World,https://store.steampowered.com/app/1491340/Marble_World/?snr=1_7_7_230_150_159,10.49,884,75,"['Sandbox', 'Physics', 'God Game', 'Base Building', 'Logic', 'Simulation', 'Building', 'Casual', 'Racing', 'Relaxing', 'Open World', 'Colorful', 'Family Friendly', 'City Builder', 'Singleplayer', 'Exploration', 'Cute', 'Character Customization', 'Education', 'Funny']",500-1000
Olija,https://store.steampowered.com/app/1297330/Olija/?snr=1_7_7_230_150_159,7.99,631,78,"['Fantasy', 'Action', 'Adventure', 'Indie', 'Action-Adventure', 'Character Action Game', 'Exploration', 'Platformer', '2D Platformer', 'Hack and Slash', 'Precision Platformer', 'Pixel Graphics', 'Side Scroller', '2D', 'Cinematic', 'Cartoony', 'Stylized', 'Colorful', 'Assassin', 'Atmospheric']",500-1000
Meg's Monster,https://store.steampowered.com/app/1783360/Megs_Monster/?snr=1_7_7_230_150_159,7.99,825,100,"['Indie', 'Pixel Graphics', 'Linear', 'JRPG', 'Adventure', '2D', 'Emotional', 'Singleplayer', 'Wholesome', 'Turn-Based', 'RPG', 'Underground', 'Interactive Fiction', 'Story Rich', 'Soundtrack', 'Funny', 'Cute', 'Colorful', 'Family Friendly', 'Retro']",500-1000
Submachine: Legacy,https://store.steampowered.com/app/1564790/Submachine_Legacy/?snr=1_7_7_230_150_159,12.49,949,100,"['Puzzle', 'Point & Click', 'Adventure', 'Hand-drawn', 'Exploration', '2D', 'Indie', 'Atmospheric', 'Colorful', 'Dystopian', 'Philosophical', 'Futuristic', 'Mystery', 'Logic', 'Singleplayer', 'Story Rich', 'Old School', 'Steampunk', 'Stylized', 'Electronic Music']",500-1000
The Talos Principle VR,https://store.steampowered.com/app/552440/The_Talos_Principle_VR/?snr=1_7_7_230_150_159,14.99,762,83,"['Adventure', 'VR', 'Puzzle', 'Action', 'Indie', 'Philosophical', 'First-Person', 'Atmospheric', 'Singleplayer']",500-1000
Hubris,https://store.steampowered.com/app/1265800/Hubris/?snr=1_7_7_230_150_159,14.99,572,70,"['VR', 'Action', 'Adventure', 'Sci-fi', 'Shooter', 'Story Rich', 'Exploration', 'Combat', 'First-Person', 'Gun Customization', 'FPS', 'Narration', '3D Platformer', 'Realistic', 'Action-Adventure', '3D', 'Atmospheric', 'Futuristic', 'Space', '6DOF']",500-1000
Oik 3,https://store.steampowered.com/app/655100/Oik_3/?snr=1_7_7_230_150_161,0.89,820,90,"['Puzzle', 'Minimalist', 'Physics', 'Singleplayer', 'Casual', '2D', 'Cute', 'Fast-Paced', 'Indie', 'Short', 'Mouse only', 'Relaxing', 'Clicker', 'Puzzle Platformer', 'Family Friendly', 'Logic', 'Abstract', 'Strategy', 'Difficult', 'Sequel']",500-1000
q.u.q.,https://store.steampowered.com/app/2302140/quq/?snr=1_7_7_230_150_161,1.99,878,95,"['Visual Novel', 'Casual', 'Surreal', 'Anime', 'Comedy', 'Multiple Endings', 'Cute', '2D', 'Female Protagonist', 'Story Rich', 'Retro', 'Pixel Graphics', 'Drama', 'Post-apocalyptic', 'Psychedelic', 'Dystopian', 'Choices Matter', 'Nonlinear', 'Singleplayer', 'Text-Based']",500-1000
Nickelodeon All-Star Brawl 2,https://store.steampowered.com/app/2017080/Nickelodeon_AllStar_Brawl_2/?snr=1_7_7_230_150_162,49.99,746,63,"['Action', '2D Fighter', 'Arcade', ""Beat 'em up"", 'eSports', '2D Platformer', 'Cartoon', '2D', 'Cartoony', ""1990's"", 'Cats', 'Comedy', 'Dog', 'Family Friendly', 'Funny', 'PvP', 'Combat', 'PvE', 'Multiplayer', 'Singleplayer']",500-1000
New Tales from the Borderlands,https://store.steampowered.com/app/1454970/New_Tales_from_the_Borderlands/?snr=1_7_7_230_150_162,39.99,872,26,"['Choices Matter', 'Choose Your Own Adventure', 'Quick-Time Events', 'Multiple Endings', 'Singleplayer', 'Action', 'Action-Adventure', 'Interactive Fiction', 'Cinematic', 'Capitalism', 'Visual Novel', 'Space', 'Character Customization', 'Gore', 'Blood', 'Episodic', 'Nudity', 'Mature', 'Violent', 'Adventure']",500-1000
I'm on Observation Duty 5,https://store.steampowered.com/app/1850550/Im_on_Observation_Duty_5/?snr=1_7_7_230_150_162,9.99,620,96,"['Psychological Horror', 'Horror', 'Atmospheric', 'Puzzle', 'Mystery', 'Sokoban', 'Dark', 'Psychological', 'Hidden Object', 'Lovecraftian', 'Logic', 'Realistic', 'Casual', 'Story Rich', 'Narration', 'Singleplayer', 'Co-op', '3D', 'Indie', 'Tabletop']",500-1000
Havendock,https://store.steampowered.com/app/2020710/Havendock/?snr=1_7_7_230_150_162,10.49,955,81,"['Early Access', 'Strategy', 'City Builder', 'Colony Sim', 'Sandbox', 'Agriculture', 'Automation', 'Building', 'Crafting', 'Management', 'Base Building', 'Farming Sim', 'Life Sim', 'Multiplayer', 'Relaxing', 'Open World', 'Casual', 'Simulation', 'Resource Management', 'Co-op']",500-1000
The Symbiant,https://store.steampowered.com/app/1883090/The_Symbiant/?snr=1_7_7_230_150_162,4.5,528,100,"['Sexual Content', 'LGBTQ+', 'Mature', 'Visual Novel', 'Romance', 'Choices Matter', 'Anime', '2D', 'Adventure', 'Simulation', 'Nudity', 'Aliens', 'Multiple Endings', 'Choose Your Own Adventure', 'Hand-drawn', 'NSFW', 'Story Rich', 'Singleplayer', 'Indie', 'Space']",500-1000
Shadows of Forbidden Gods,https://store.steampowered.com/app/1741640/Shadows_of_Forbidden_Gods/?snr=1_7_7_230_150_162,19.99,774,91,"['Strategy', 'Simulation', 'God Game', 'Grand Strategy', 'Turn-Based Strategy', 'Outbreak Sim', 'Political Sim', '2D', 'Top-Down', 'Conspiracy', 'Crime', 'Dark', 'Dark Fantasy', 'Destruction', 'Dystopian', 'Economy', 'Fantasy', 'Gothic', 'Horror', 'Lovecraftian']",500-1000
Little Busters! English Edition,https://store.steampowered.com/app/635940/Little_Busters_English_Edition/?snr=1_7_7_230_150_162,17.99,745,98,"['Visual Novel', 'Adventure', 'Anime', 'Simulation', 'Casual', 'Story Rich', 'Great Soundtrack', 'Multiple Endings', 'Comedy', 'Drama', 'Romance', 'Dating Sim', 'Cute', 'Sports', 'Emotional', 'Choices Matter', 'Singleplayer', 'Nudity', 'Funny', 'Atmospheric']",500-1000
Corpse Party (2021),https://store.steampowered.com/app/1273260/Corpse_Party_2021/?snr=1_7_7_230_150_162,19.99,850,92,"['Horror', 'Psychological Horror', 'Pixel Graphics', 'Choices Matter', 'Dark', 'Multiple Endings', 'Adventure', 'Story Rich', 'RPG', 'Anime', 'Supernatural', 'Exploration', 'JRPG', 'Visual Novel', 'Point & Click', 'Puzzle', 'Gore', '2D', 'Singleplayer', 'Violent']",500-1000
Army Men RTS,https://store.steampowered.com/app/694500/Army_Men_RTS/?snr=1_7_7_230_150_163,5.99,891,93,"['Strategy', 'RTS', 'Action', 'Multiplayer', 'Classic', 'Singleplayer', 'Base Building', 'Military']",500-1000
"YEAH! YOU WANT ""THOSE GAMES,"" RIGHT? SO HERE YOU GO! NOW, LET'S SEE YOU CLEAR THEM!",https://store.steampowered.com/app/2348100/YEAH_YOU_WANT_THOSE_GAMES_RIGHT_SO_HERE_YOU_GO_NOW_LETS_SEE_YOU_CLEAR_THEM/?snr=1_7_7_230_150_163,9.99,919,61,"['Casual', 'Puzzle', 'Puzzle Platformer', 'Cute', 'Funny', 'Parody', 'Comedy', 'Relaxing', '2D', '3D', 'Solitaire', 'Runner', 'Loot', 'Family Friendly', 'Education', 'Controller', 'Score Attack', 'Tutorial', 'Singleplayer', 'Physics']",500-1000
Seek Girl V,https://store.steampowered.com/app/1393410/Seek_Girl_V/?snr=1_7_7_230_150_163,1.99,888,72,"['Sexual Content', 'Indie', 'Casual', 'Mature', 'Nudity', 'Strategy', 'RPG', 'Sokoban', 'Anime', '2D', 'Singleplayer', 'FPS', 'Exploration', 'Dating Sim', 'JRPG', 'Visual Novel', 'Adventure', 'Fantasy', 'Story Rich', 'Roguelite']",500-1000
Sonic Colors: Ultimate,https://store.steampowered.com/app/2055290/Sonic_Colors_Ultimate/?snr=1_7_7_230_150_163,39.99,600,66,"['Action', 'Casual', 'Platformer', 'Colorful', 'Action-Adventure', 'Singleplayer', 'Co-op', 'Atmospheric', 'Multiplayer', 'Local Multiplayer', 'Great Soundtrack', '3D Platformer', 'Fast-Paced', 'Psychological Horror', '2D']",500-1000
VRC PRO,https://store.steampowered.com/app/335070/VRC_PRO/?snr=1_7_7_230_150_164,44.99,749,90,"['Racing', 'Simulation', 'Sports', 'Indie', 'Action', 'Casual', 'Automobile Sim', 'Multiplayer']",500-1000
